finding_id,resource_id,misconfiguration_type,severity,cvss_score,detected_at,status,remediation_guidance,compliance_controls
find-310924292d,res-4648429bd3,LOGGING_DISABLED,Medium,5.4,2026-03-01T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-11c34676fa,res-4648429bd3,OPEN_SSH_PORT,Critical,8.8,2026-02-19T15:01:58Z,RESOLVED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-a60d2730bc,res-4648429bd3,UNROTATED_KEYS,High,7.4,2026-03-18T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-ec1eec11bb,res-bf77187a25,MFA_NOT_ENFORCED,High,7.3,2026-03-14T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-53cdd934b1,res-bf77187a25,LOGGING_DISABLED,Medium,5.4,2026-03-10T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-532a6aa3db,res-bf77187a25,OVERPRIVILEGED_IAM_ROLE,High,8.0,2026-03-13T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-0813a2850f,res-bf77187a25,NO_BACKUP_POLICY,Medium,4.8,2026-03-08T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-e40c26cd94,res-bf77187a25,UNROTATED_KEYS,High,7.3,2026-03-12T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-a0c9249217,res-59ca1a3310,PUBLIC_ACCESS_ENABLED,Critical,9.2,2026-03-17T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-3de4b91bc3,res-59ca1a3310,ENCRYPTION_DISABLED,High,7.7,2026-03-19T15:01:58Z,RESOLVED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-5737c5d55d,res-59ca1a3310,LOGGING_DISABLED,Medium,5.2,2026-03-17T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-99543cb131,res-59ca1a3310,OPEN_RDP_PORT,Critical,9.1,2026-03-12T15:01:58Z,RESOLVED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-7e46941407,res-59ca1a3310,OUTDATED_TLS,High,7.2,2026-02-26T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-9a3d8fb4cb,res-59ca1a3310,MISSING_RESOURCE_TAGS,Low,2.6,2026-02-19T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-5b69a40045,res-c73378f9a0,PUBLIC_ACCESS_ENABLED,Critical,9.2,2026-03-19T15:01:58Z,RESOLVED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-556f242216,res-c73378f9a0,MFA_NOT_ENFORCED,High,7.2,2026-03-09T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-b36b35f06f,res-c73378f9a0,NO_BACKUP_POLICY,Medium,5.3,2026-03-12T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-ac7aec7019,res-c73378f9a0,OUTDATED_TLS,High,7.1,2026-03-16T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-f9221c0283,res-c73378f9a0,MISSING_RESOURCE_TAGS,Low,2.5,2026-02-22T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-af8e285f6e,res-c73378f9a0,UNROTATED_KEYS,High,7.6,2026-02-28T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-10a34dedb1,res-1c711cc423,PUBLIC_ACCESS_ENABLED,Critical,8.9,2026-03-06T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-3bd31680c4,res-1c711cc423,MFA_NOT_ENFORCED,High,7.1,2026-03-04T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-d19d9c49f3,res-1c711cc423,NO_BACKUP_POLICY,Medium,4.8,2026-03-02T15:01:58Z,RESOLVED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-b0172e777a,res-1c711cc423,DEFAULT_ADMIN_CREDENTIALS,Critical,9.7,2026-02-23T15:01:58Z,RESOLVED,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-15b4dd71c2,res-1c711cc423,MISSING_RESOURCE_TAGS,Low,2.2,2026-03-01T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-9ef7e60bef,res-a22dd5d9bb,MFA_NOT_ENFORCED,High,7.0,2026-02-24T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-981d98cada,res-a22dd5d9bb,OPEN_SSH_PORT,Critical,9.3,2026-03-04T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-308c13df3c,res-a22dd5d9bb,OVERPRIVILEGED_IAM_ROLE,High,7.8,2026-03-02T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-5f4727f42d,res-a22dd5d9bb,OUTDATED_TLS,High,7.2,2026-03-14T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-fbae1d1405,res-a22dd5d9bb,MISSING_RESOURCE_TAGS,Low,2.7,2026-02-22T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-8366466645,res-1fb6c86fa4,LOGGING_DISABLED,Medium,5.7,2026-03-01T15:01:58Z,ACKNOWLEDGED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-2b92c865af,res-1fb6c86fa4,OPEN_RDP_PORT,Critical,8.9,2026-02-27T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-a999ba35f9,res-1fb6c86fa4,NO_BACKUP_POLICY,Medium,5.3,2026-03-05T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-703a8c9e4f,res-1fb6c86fa4,OUTDATED_TLS,High,6.9,2026-02-23T15:01:58Z,RESOLVED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-e7f7a18c6a,res-1fb6c86fa4,MISSING_RESOURCE_TAGS,Low,2.5,2026-03-13T15:01:58Z,RESOLVED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-a1c7ae835e,res-57982ba25d,UNROTATED_KEYS,High,7.3,2026-02-19T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-945d786bce,res-d7df19e49a,PUBLIC_ACCESS_ENABLED,Critical,9.0,2026-03-20T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-42edc0e83d,res-d7df19e49a,ENCRYPTION_DISABLED,High,7.7,2026-03-04T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-1c30c50418,res-d7df19e49a,OUTDATED_TLS,High,7.2,2026-03-06T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-ad68a57948,res-d7df19e49a,MISSING_RESOURCE_TAGS,Low,2.6,2026-02-27T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-85e136fa69,res-62c866fec8,MFA_NOT_ENFORCED,High,7.4,2026-03-01T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-18595c4fa6,res-62c866fec8,OPEN_RDP_PORT,Critical,8.9,2026-02-24T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-584e45bac7,res-62c866fec8,OVERPRIVILEGED_IAM_ROLE,High,7.9,2026-03-01T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-605827b8a6,res-62c866fec8,NO_BACKUP_POLICY,Medium,5.2,2026-03-07T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-830609eac5,res-62c866fec8,OUTDATED_TLS,High,7.3,2026-03-13T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-2c2991b323,res-62c866fec8,CROSS_ACCOUNT_ACCESS,High,7.8,2026-02-24T15:01:58Z,ACKNOWLEDGED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-4900d94576,res-cbae2f56e4,ENCRYPTION_DISABLED,High,7.6,2026-03-03T15:01:58Z,ACKNOWLEDGED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-e188224b06,res-cbae2f56e4,MFA_NOT_ENFORCED,High,7.2,2026-02-21T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-988c445bcd,res-cbae2f56e4,OPEN_SSH_PORT,Critical,9.2,2026-03-20T15:01:58Z,ACKNOWLEDGED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-f83fec1679,res-cbae2f56e4,OVERPRIVILEGED_IAM_ROLE,High,7.7,2026-03-06T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-4739f97da7,res-cbae2f56e4,OUTDATED_TLS,High,7.0,2026-03-06T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-e356e7fbde,res-cbae2f56e4,MISSING_RESOURCE_TAGS,Low,2.3,2026-02-28T15:01:58Z,RESOLVED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-366bfad793,res-cbae2f56e4,UNROTATED_KEYS,High,7.2,2026-03-20T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-50d506dc40,res-566d58c818,LOGGING_DISABLED,Medium,5.6,2026-03-02T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-663bd3aa48,res-566d58c818,OVERPRIVILEGED_IAM_ROLE,High,7.8,2026-02-27T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-2fe798f717,res-566d58c818,MISSING_RESOURCE_TAGS,Low,2.4,2026-02-21T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-85dc146e14,res-566d58c818,UNROTATED_KEYS,High,7.2,2026-03-14T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-5e0e9090b5,res-4c4bb0a48f,OPEN_SSH_PORT,Critical,9.1,2026-03-14T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-2b3686090b,res-690b602680,MFA_NOT_ENFORCED,High,7.0,2026-03-17T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-1313a0ce50,res-690b602680,OUTDATED_TLS,High,7.3,2026-02-28T15:01:58Z,RESOLVED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-71ae0cd7e6,res-690b602680,MISSING_RESOURCE_TAGS,Low,2.5,2026-02-20T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-018235f76f,res-690b602680,UNROTATED_KEYS,High,7.6,2026-03-03T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-245bf1171f,res-c9776b438f,PUBLIC_ACCESS_ENABLED,Critical,8.9,2026-02-22T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-cec29cc1b3,res-c9776b438f,MFA_NOT_ENFORCED,High,7.2,2026-03-03T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-a23c5995a6,res-c9776b438f,OPEN_RDP_PORT,Critical,8.8,2026-03-17T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-d4b7ee4a96,res-c9776b438f,NO_BACKUP_POLICY,Medium,4.9,2026-03-21T15:01:58Z,RESOLVED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-c8ef63e385,res-c9776b438f,OUTDATED_TLS,High,6.8,2026-03-21T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-a3a908e843,res-c9776b438f,MISSING_RESOURCE_TAGS,Low,2.2,2026-03-09T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-ec37cb3454,res-c9776b438f,CROSS_ACCOUNT_ACCESS,High,7.6,2026-03-20T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-a2f4ae9319,res-c9776b438f,UNROTATED_KEYS,High,7.6,2026-03-01T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-be43951d22,res-001d03101b,LOGGING_DISABLED,Medium,5.5,2026-02-20T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-afdec13cea,res-001d03101b,NO_BACKUP_POLICY,Medium,5.3,2026-03-09T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-e791fbf958,res-001d03101b,OUTDATED_TLS,High,6.8,2026-02-23T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-0a3f6ddae0,res-d7576858e1,ENCRYPTION_DISABLED,High,7.4,2026-02-24T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-2a74070c8d,res-d7576858e1,LOGGING_DISABLED,Medium,5.2,2026-02-26T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-073e1fca67,res-d7576858e1,NO_BACKUP_POLICY,Medium,4.9,2026-02-20T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-0a1b0e0042,res-08dd96d887,ENCRYPTION_DISABLED,High,7.4,2026-02-19T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-20a4e65890,res-08dd96d887,MISSING_RESOURCE_TAGS,Low,2.3,2026-03-20T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-291d9a60b3,res-08dd96d887,UNROTATED_KEYS,High,7.6,2026-02-24T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-a1dfaee492,res-fb3718cc6c,ENCRYPTION_DISABLED,High,7.7,2026-03-01T15:01:58Z,RESOLVED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-a3b40adf2f,res-fb3718cc6c,OVERPRIVILEGED_IAM_ROLE,High,7.6,2026-03-08T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-973ef3c959,res-fb3718cc6c,OUTDATED_TLS,High,7.2,2026-02-23T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-3868d7dbe5,res-fb3718cc6c,MISSING_RESOURCE_TAGS,Low,2.6,2026-03-21T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-9cc082b41c,res-ff00e9db79,ENCRYPTION_DISABLED,High,7.3,2026-03-21T15:01:58Z,ACKNOWLEDGED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-0532ec4228,res-ff00e9db79,LOGGING_DISABLED,Medium,5.4,2026-02-20T15:01:58Z,ACKNOWLEDGED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-33124755bd,res-ff00e9db79,OPEN_SSH_PORT,Critical,8.8,2026-02-23T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-a572a88042,res-ff00e9db79,OPEN_RDP_PORT,Critical,8.7,2026-02-26T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-f5cea6b8a9,res-ff00e9db79,NO_BACKUP_POLICY,Medium,5.2,2026-03-19T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-28e3c88a54,res-ff00e9db79,OUTDATED_TLS,High,6.9,2026-03-20T15:01:58Z,RESOLVED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-9e0bca4c00,res-ff00e9db79,CROSS_ACCOUNT_ACCESS,High,7.6,2026-02-28T15:01:58Z,RESOLVED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
